"SEED","SUBERR793601"
"SEED;Carbohydrates;D-galactarate, D-glucarate and D-glycerate catabolism;Glycerate kinase (EC 2.7.1.31);",1
"SEED;Carbohydrates;D-Galacturonate and D-Glucuronate Utilization;2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45);",1
"SEED;Carbohydrates;D-Galacturonate and D-Glucuronate Utilization;Beta-glucuronidase (EC 3.2.1.31);",1
"SEED;Carbohydrates;D-gluconate and ketogluconates metabolism;2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45);",1
"SEED;Carbohydrates;D-gluconate and ketogluconates metabolism;Gluconate permease, Bsu4004 homolog;",1
"SEED;Carbohydrates;D-ribose utilization;Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1);",2
"SEED;Carbohydrates;D-Tagatose and Galactitol Utilization;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Dehydrogenase complexes;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1
"SEED;Carbohydrates;Dehydrogenase complexes;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Carbohydrates;Dehydrogenase complexes;Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168);",2
"SEED;Carbohydrates;Dehydrogenase complexes;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1
"SEED;Carbohydrates;Dehydrogenase complexes;Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4);",1
"SEED;Carbohydrates;Dehydrogenase complexes;Pyruvate dehydrogenase E1 component (EC 1.2.4.1);",3
"SEED;Carbohydrates;Deoxyribose and Deoxynucleoside Catabolism;Phosphopentomutase (EC 5.4.2.7);",1
"SEED;Carbohydrates;Deoxyribose and Deoxynucleoside Catabolism;Putative deoxyribonuclease YjjV;",1
"SEED;Carbohydrates;Entner-Doudoroff Pathway;2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45);",1
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Aldehyde dehydrogenase (EC 1.2.1.3);",5
"SEED;Carbohydrates;Entner-Doudoroff Pathway;D-glycerate 2-kinase (EC 2.7.1.-);",1
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Erythritol utilization;Predicted erythritol ABC transporter 1, ATP-binding component 1;",1
"SEED;Carbohydrates;Erythritol utilization;Predicted erythritol ABC transporter 1, permease component 2;",2
"SEED;Carbohydrates;Ethylmalonyl-CoA pathway of C2 assimilation, GJO;Isocitrate lyase (EC 4.1.3.1);",1
"SEED;Carbohydrates;Ethylmalonyl-CoA pathway of C2 assimilation;Isocitrate lyase (EC 4.1.3.1);",1
"SEED;Carbohydrates;Fermentations in Streptococci;Acetaldehyde dehydrogenase (EC 1.2.1.10);",1
"SEED;Carbohydrates;Fermentations in Streptococci;Alcohol dehydrogenase (EC 1.1.1.1);",1
"SEED;Carbohydrates;Fermentations in Streptococci;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Carbohydrates;Fermentations: Lactate;Acetaldehyde dehydrogenase (EC 1.2.1.10);",1
"SEED;Carbohydrates;Fermentations: Lactate;Alcohol dehydrogenase (EC 1.1.1.1);",1
"SEED;Carbohydrates;Fermentations: Mixed acid;Acetaldehyde dehydrogenase (EC 1.2.1.10);",1
"SEED;Carbohydrates;Fermentations: Mixed acid;Alcohol dehydrogenase (EC 1.1.1.1);",1
"SEED;Carbohydrates;Fermentations: Mixed acid;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Carbohydrates;Folate-mediated one-carbon metabolism in plants;Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2);",2
"SEED;Carbohydrates;Formaldehyde assimilation: Ribulose monophosphate pathway;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Fructooligosaccharides(FOS) and Raffinose Utilization;Multiple sugar ABC transporter, membrane-spanning permease protein MsmF;",2
"SEED;Carbohydrates;Fructose utilization;Fructose ABC transporter, permease component FrcC;",2
"SEED;Carbohydrates;Galactose degradation in plants;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Glycerate metabolism;D-glycerate 2-kinase (EC 2.7.1.-);",1
"SEED;Carbohydrates;Glycerate metabolism;D-glycerate 3-kinase (EC 2.7.1.31), plant type;",1
"SEED;Carbohydrates;Glycerate metabolism;Glycerate kinase (EC 2.7.1.31);",1
"SEED;Carbohydrates;Glycerate metabolism;Glyoxylate carboligase (EC 4.1.1.47);",1
"SEED;Carbohydrates;Glycerate metabolism;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Glycerol and Glycerol-3-phosphate Uptake and Utilization;Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3);",1
"SEED;Carbohydrates;Glycerol and Glycerol-3-phosphate Uptake and Utilization;Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3);",1
"SEED;Carbohydrates;Glycogen metabolism;Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27);",2
"SEED;Carbohydrates;Glycogen metabolism;Glycogen debranching enzyme (EC 3.2.1.-);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;NADP-dependent malic enzyme (EC 1.1.1.40);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis, including Archaeal enzymes;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;Glycolysis test;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Glycolysis test;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Glycolysis test;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Glycolysis test;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Glycolysis test;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Glycolysis test;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Glycolysis test;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;Glyoxylate bypass;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Carbohydrates;Glyoxylate bypass;Aconitate hydratase 2 (EC 4.2.1.3);",2
"SEED;Carbohydrates;Glyoxylate bypass;Citrate synthase (si) (EC 2.3.3.1);",2
"SEED;Carbohydrates;Glyoxylate bypass;Isocitrate lyase (EC 4.1.3.1);",1
"SEED;Carbohydrates;Inositol catabolism;Inositol transport system permease protein;",1
"SEED;Carbohydrates;Inositol catabolism;Inosose isomerase (EC 5.3.99.-);",1
"SEED;Carbohydrates;Isobutyryl-CoA to Propionyl-CoA Module;Butyryl-CoA dehydrogenase (EC 1.3.99.2);",1
"SEED;Carbohydrates;L-rhamnose utilization;Putative beta-glucuronidase;",1
"SEED;Carbohydrates;Lactate utilization temp;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Carbohydrates;Lactate utilization temp;Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE;",1
"SEED;Carbohydrates;Lactate utilization temp;Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79);",1
"SEED;Carbohydrates;Lactate utilization;Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE;",1
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Malto-oligosyltrehalose synthase (EC 5.4.99.15);",1
"SEED;Carbohydrates;Mannose Metabolism;Beta-mannosidase (EC 3.2.1.25);",1
"SEED;Carbohydrates;Mannose Metabolism;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Methylcitrate cycle;Aconitate hydratase 2 (EC 4.2.1.3);",2
"SEED;Carbohydrates;Methylcitrate cycle;Propionate catabolism operon transcriptional regulator of GntR family [predicted];",1
"SEED;Carbohydrates;Methylglyoxal Metabolism;Aldehyde dehydrogenase (EC 1.2.1.3);",5
"SEED;Carbohydrates;Methylglyoxal Metabolism;Hydroxyacylglutathione hydrolase (EC 3.1.2.6);",1
"SEED;Carbohydrates;N-Acetyl-Galactosamine and Galactosamine Utilization;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;N-Acetyl-Galactosamine and Galactosamine Utilization;Beta-hexosaminidase (EC 3.2.1.52);",1
"SEED;Carbohydrates;Pentose phosphate pathway in plants;Transketolase (EC 2.2.1.1);",2
"SEED;Carbohydrates;Pentose phosphate pathway;Transketolase (EC 2.2.1.1);",2
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle) in plants;Catalase (EC 1.11.1.6);",1
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle) in plants;D-glycerate 3-kinase (EC 2.7.1.31), plant type;",1
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle) in plants;Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2);",2
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Catalase (EC 1.11.1.6);",1
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);D-glycerate 3-kinase (EC 2.7.1.31), plant type;",1
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Glycerate kinase (EC 2.7.1.31);",1
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2);",2
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Glyoxylate carboligase (EC 4.1.1.47);",1
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);L-alanine:glyoxylate aminotransferase (EC 2.6.1.44);",2
"SEED;Carbohydrates;Propionate-CoA to Succinate Module;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Carbohydrates;Propionate-CoA to Succinate Module;Aconitate hydratase 2 (EC 4.2.1.3);",2
"SEED;Carbohydrates;Propionate-CoA to Succinate Module;Propionate catabolism operon transcriptional regulator of GntR family [predicted];",1
"SEED;Carbohydrates;Pyruvate Alanine Serine Interconversions;D-alanine aminotransferase (EC 2.6.1.21);",2
"SEED;Carbohydrates;Pyruvate Alanine Serine Interconversions;D-amino acid dehydrogenase small subunit (EC 1.4.99.1);",1
"SEED;Carbohydrates;Pyruvate Alanine Serine Interconversions;L-alanine:glyoxylate aminotransferase (EC 2.6.1.44);",2
"SEED;Carbohydrates;Pyruvate Alanine Serine Interconversions;Valine--pyruvate aminotransferase (EC 2.6.1.66);",3
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;NADP-dependent malic enzyme (EC 1.1.1.40);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Pyruvate carboxylase subunit B (biotin-containing) (EC 6.4.1.1);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP;NADP-dependent malic enzyme (EC 1.1.1.40);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP;Pyruvate carboxylase subunit B (biotin-containing) (EC 6.4.1.1);",1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Acetaldehyde dehydrogenase (EC 1.2.1.10);",1
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Acetyl-CoA synthetase (ADP-forming) alpha and beta chains, putative;",1
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Aldehyde dehydrogenase (EC 1.2.1.3);",5
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;NAD-independent protein deacetylase AcuC;",1
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Pyruvate dehydrogenase E1 component (EC 1.2.4.1);",3
"SEED;Carbohydrates;Quinones HGM;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1
"SEED;Carbohydrates;Quinones HGM;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Carbohydrates;Quinones HGM;Aconitate hydratase 2 (EC 4.2.1.3);",2
"SEED;Carbohydrates;Quinones HGM;Citrate synthase (si) (EC 2.3.3.1);",2
"SEED;Carbohydrates;Rubisco shunt in plants;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Rubisco shunt in plants;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Rubisco shunt in plants;Transketolase (EC 2.2.1.1);",2
"SEED;Carbohydrates;Serine-glyoxylate cycle;3-ketoacyl-CoA thiolase (EC 2.3.1.16);",3
"SEED;Carbohydrates;Serine-glyoxylate cycle;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Carbohydrates;Serine-glyoxylate cycle;Citrate synthase (si) (EC 2.3.3.1);",2
"SEED;Carbohydrates;Serine-glyoxylate cycle;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Serine-glyoxylate cycle;Glycerate kinase (EC 2.7.1.31);",1
"SEED;Carbohydrates;Serine-glyoxylate cycle;Isocitrate lyase (EC 4.1.3.1);",1
"SEED;Carbohydrates;Serine-glyoxylate cycle;Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4);",1
"SEED;Carbohydrates;Starch biosynthesis in plants;Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27);",2
"SEED;Carbohydrates;Starch biosynthesis in plants;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Starch degradation in plants;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;Alcohol dehydrogenase (EC 1.1.1.1);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Sucrose metabolism in plants;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Sucrose metabolism in plants;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;6-phosphofructokinase (EC 2.7.1.11);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Beta-hexosaminidase (EC 3.2.1.52);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;D-glycerate 2-kinase (EC 2.7.1.-);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Enolase (EC 4.2.1.11);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Glucose-6-phosphate isomerase (EC 5.3.1.9);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Putative beta-glucuronidase;",1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Pyruvate kinase (EC 2.7.1.40);",3
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1);",2
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Transketolase (EC 2.2.1.1);",2
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Triosephosphate isomerase (EC 5.3.1.1);",1
"SEED;Carbohydrates;TCA cycle in plants;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1
"SEED;Carbohydrates;TCA cycle in plants;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Carbohydrates;TCA cycle in plants;Citrate synthase (si) (EC 2.3.3.1);",2
"SEED;Carbohydrates;TCA cycle in plants;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Carbohydrates;TCA cycle in plants;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1
"SEED;Carbohydrates;TCA Cycle;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1
"SEED;Carbohydrates;TCA Cycle;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Carbohydrates;TCA Cycle;Aconitate hydratase 2 (EC 4.2.1.3);",2
"SEED;Carbohydrates;TCA Cycle;Citrate lyase beta chain (EC 4.1.3.6);",1
"SEED;Carbohydrates;TCA Cycle;Citrate synthase (si) (EC 2.3.3.1);",2
"SEED;Carbohydrates;TCA Cycle;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1
"SEED;Carbohydrates;TCA Cycle;Malate:quinone oxidoreductase (EC 1.1.5.4);",1
"SEED;Carbohydrates;Trehalose  metabolism in plants;Hexokinase (EC 2.7.1.1);",1
"SEED;Carbohydrates;Trehalose Biosynthesis;Glycogen debranching enzyme (EC 3.2.1.-);",1
"SEED;Carbohydrates;Trehalose Biosynthesis;Malto-oligosyltrehalose synthase (EC 5.4.99.15);",1
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Cell division protein FtsZ (EC 3.4.24.-);",1
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Septum site-determining protein MinC;",1
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Septum site-determining protein MinD;",1
"SEED;Cell Division and Cell Cycle;Two cell division clusters relating to chromosome partitioning;Chromosome partition protein smc;",1
"SEED;Cell Division and Cell Cycle;Two cell division clusters relating to chromosome partitioning;Ribonuclease III (EC 3.1.26.3);",1
"SEED;Cell Division and Cell Cycle;Two cell division clusters relating to chromosome partitioning;Segregation and condensation protein A;",1
"SEED;Cell Wall and Capsule;Capsular heptose biosynthesis;Phosphoheptose isomerase (EC 5.3.1.-);",1
"SEED;Cell Wall and Capsule;dTDP-rhamnose synthesis;dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133);",1
"SEED;Cell Wall and Capsule;dTDP-rhamnose synthesis;Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24);",1
"SEED;Cell Wall and Capsule;Exopolysaccharide Biosynthesis;Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6);",1
"SEED;Cell Wall and Capsule;KDO2-Lipid A biosynthesis;Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-);",1
"SEED;Cell Wall and Capsule;KDO2-Lipid A biosynthesis;Lipid A export ATP-binding/permease protein MsbA;",2
"SEED;Cell Wall and Capsule;Legionaminic Acid Biosynthesis;UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-);",1
"SEED;Cell Wall and Capsule;linker unit-arabinogalactan synthesis;dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133);",1
"SEED;Cell Wall and Capsule;linker unit-arabinogalactan synthesis;Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24);",1
"SEED;Cell Wall and Capsule;Lipid A biosynthesis in plants;Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-);",1
"SEED;Cell Wall and Capsule;Lipopolysaccharide-related cluster in Alphaproteobacteria;Lipid A export ATP-binding/permease protein MsbA;",2
"SEED;Cell Wall and Capsule;LOS core oligosaccharide biosynthesis;Phosphoheptose isomerase (EC 5.3.1.-);",1
"SEED;Cell Wall and Capsule;Murein Hydrolases;Beta N-acetyl-glucosaminidase (EC 3.2.1.52);",1
"SEED;Cell Wall and Capsule;Murein Hydrolases;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1
"SEED;Cell Wall and Capsule;Murein Hydrolases;Membrane-bound lytic murein transglycosylase D precursor (EC 3.2.1.-);",2
"SEED;Cell Wall and Capsule;mycolic acid synthesis;3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);",1
"SEED;Cell Wall and Capsule;mycolic acid synthesis;Acyl carrier protein;",1
"SEED;Cell Wall and Capsule;mycolic acid synthesis;Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9);",1
"SEED;Cell Wall and Capsule;Peptidoglycan biosynthesis--gjo;D-alanine--D-alanine ligase (EC 6.3.2.4);",1
"SEED;Cell Wall and Capsule;Peptidoglycan biosynthesis--gjo;UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8);",1
"SEED;Cell Wall and Capsule;Peptidoglycan biosynthesis--gjo;UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9);",1
"SEED;Cell Wall and Capsule;Peptidoglycan biosynthesis--gjo;UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;D-alanine--D-alanine ligase (EC 6.3.2.4);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Glutamate racemase (EC 5.1.1.3);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Penicillin-binding protein 2 (PBP-2);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9);",1
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10);",1
"SEED;Cell Wall and Capsule;Raj MurE;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1
"SEED;Cell Wall and Capsule;Recycling of Peptidoglycan Amino Acids;L-alanine-DL-glutamate epimerase;",1
"SEED;Cell Wall and Capsule;Recycling of Peptidoglycan Amino Sugars;Beta N-acetyl-glucosaminidase (EC 3.2.1.52);",1
