root;	110.0
ERR793600.1274012	root; cellular organisms; Bacteria;
ERR793600.1274161	root; cellular organisms; Bacteria;
ERR793600.1274163	root; cellular organisms; Bacteria;
ERR793600.1275026	root; cellular organisms; Bacteria;
ERR793600.1275957	root; cellular organisms; Bacteria;
ERR793600.1276425	root; cellular organisms; Bacteria;
ERR793600.1276776	root; cellular organisms; Bacteria;
ERR793600.1278618	root; cellular organisms; Bacteria;
ERR793600.1279908	root; cellular organisms; Bacteria;
ERR793600.1280235	root; cellular organisms; Bacteria;
ERR793600.1281424	root; cellular organisms; Bacteria;
ERR793600.1282205	root; cellular organisms; Bacteria;
ERR793600.1284401	root; cellular organisms; Bacteria;
ERR793600.1285048	root; cellular organisms; Bacteria;
ERR793600.1285205	root; cellular organisms; Bacteria;
ERR793600.1286808	root; cellular organisms; Bacteria;
ERR793600.1292597	root; cellular organisms; Bacteria;
ERR793600.1293697	root; cellular organisms; Bacteria;
ERR793600.1293950	root; cellular organisms; Bacteria;
ERR793600.1295577	root; cellular organisms; Bacteria;
ERR793600.1296515	root; cellular organisms; Bacteria;
ERR793600.1297149	root; cellular organisms; Bacteria;
ERR793600.1298584	root; cellular organisms; Bacteria;
ERR793600.1300897	root; cellular organisms; Bacteria;
ERR793600.1301199	root; cellular organisms; Bacteria;
ERR793600.1301601	root; cellular organisms; Bacteria;
ERR793600.1303923	root; cellular organisms; Bacteria;
ERR793600.1303949	root; cellular organisms; Bacteria;
ERR793600.1304063	root; cellular organisms; Bacteria;
ERR793600.1304297	root; cellular organisms; Bacteria;
ERR793600.1304847	root; cellular organisms; Bacteria;
ERR793600.1305125	root; cellular organisms; Bacteria;
ERR793600.1305513	root; cellular organisms; Bacteria;
ERR793600.1310525	root; cellular organisms; Bacteria;
ERR793600.1310928	root; cellular organisms; Bacteria;
ERR793600.1312364	root; cellular organisms; Bacteria;
ERR793600.1314778	root; cellular organisms; Bacteria;
ERR793600.1316310	root; cellular organisms; Bacteria;
ERR793600.1316605	root; cellular organisms; Bacteria;
ERR793600.1319820	root; cellular organisms; Bacteria;
ERR793600.1320225	root; cellular organisms; Bacteria;
ERR793600.1320244	root; cellular organisms; Bacteria;
ERR793600.1321626	root; cellular organisms; Bacteria;
ERR793600.1321730	root; cellular organisms; Bacteria;
ERR793600.1322161	root; cellular organisms; Bacteria;
ERR793600.1324907	root; cellular organisms; Bacteria;
ERR793600.1325850	root; cellular organisms; Bacteria;
ERR793600.1326373	root; cellular organisms; Bacteria;
ERR793600.1327443	root; cellular organisms; Bacteria;
ERR793600.1328269	root; cellular organisms; Bacteria;
ERR793600.1328589	root; cellular organisms; Bacteria;
ERR793600.1332123	root; cellular organisms; Bacteria;
ERR793600.1333762	root; cellular organisms; Bacteria;
ERR793600.1335724	root; cellular organisms; Bacteria;
ERR793600.1336562	root; cellular organisms; Bacteria;
ERR793600.1337003	root; cellular organisms; Bacteria;
ERR793600.1337236	root; cellular organisms; Bacteria;
ERR793600.1338261	root; cellular organisms; Bacteria;
ERR793600.1338366	root; cellular organisms; Bacteria;
ERR793600.1338574	root; cellular organisms; Bacteria;
ERR793600.1338783	root; cellular organisms; Bacteria;
ERR793600.1340454	root; cellular organisms; Bacteria;
ERR793600.1340705	root; cellular organisms; Bacteria;
ERR793600.1340879	root; cellular organisms; Bacteria;
ERR793600.1343510	root; cellular organisms; Bacteria;
ERR793600.1345246	root; cellular organisms; Bacteria;
ERR793600.1347022	root; cellular organisms; Bacteria;
ERR793600.1347238	root; cellular organisms; Bacteria;
ERR793600.1349648	root; cellular organisms; Bacteria;
ERR793600.1349945	root; cellular organisms; Bacteria;
ERR793600.1350299	root; cellular organisms; Bacteria;
ERR793600.1351694	root; cellular organisms; Bacteria;
ERR793600.1353082	root; cellular organisms; Bacteria;
ERR793600.1353576	root; cellular organisms; Bacteria;
ERR793600.1353840	root; cellular organisms; Bacteria;
ERR793600.1353978	root; cellular organisms; Bacteria;
ERR793600.1355136	root; cellular organisms; Bacteria;
ERR793600.1355319	root; cellular organisms; Bacteria;
ERR793600.1355625	root; cellular organisms; Bacteria;
ERR793600.1356273	root; cellular organisms; Bacteria;
ERR793600.1356880	root; cellular organisms; Bacteria;
ERR793600.1358981	root; cellular organisms; Bacteria;
ERR793600.1359052	root; cellular organisms; Bacteria;
ERR793600.1359132	root; cellular organisms; Bacteria;
ERR793600.1359161	root; cellular organisms; Bacteria;
ERR793600.1360938	root; cellular organisms; Bacteria;
ERR793600.1361022	root; cellular organisms; Bacteria;
ERR793600.1361616	root; cellular organisms; Bacteria;
ERR793600.1361769	root; cellular organisms; Bacteria;
ERR793600.1362539	root; cellular organisms; Bacteria;
ERR793600.1362579	root; cellular organisms; Bacteria;
ERR793600.1363875	root; cellular organisms; Bacteria;
ERR793600.1364194	root; cellular organisms; Bacteria;
ERR793600.1365260	root; cellular organisms; Bacteria;
ERR793600.1366401	root; cellular organisms; Bacteria;
ERR793600.1366609	root; cellular organisms; Bacteria;
ERR793600.1367634	root; cellular organisms; Bacteria;
ERR793600.1370212	root; cellular organisms; Bacteria;
ERR793600.1371251	root; cellular organisms; Bacteria;
ERR793600.1373828	root; cellular organisms; Bacteria;
ERR793600.1375656	root; cellular organisms; Bacteria;
ERR793600.1377508	root; cellular organisms; Bacteria;
ERR793600.1377583	root; cellular organisms; Bacteria;
ERR793600.1379483	root; cellular organisms; Bacteria;
ERR793600.1380332	root; cellular organisms; Bacteria;
ERR793600.1380526	root; cellular organisms; Bacteria;
ERR793600.1381193	root; cellular organisms; Bacteria;
ERR793600.1381278	root; cellular organisms; Bacteria;
ERR793600.1381340	root; cellular organisms; Bacteria;
ERR793600.1382910	root; cellular organisms; Bacteria;
ERR793600.1384353	root; cellular organisms; Bacteria;
ERR793600.1384629	root; cellular organisms; Bacteria;
ERR793600.1385013	root; cellular organisms; Bacteria;
ERR793600.1385556	root; cellular organisms; Bacteria;
ERR793600.1386107	root; cellular organisms; Bacteria;
ERR793600.1388257	root; cellular organisms; Bacteria;
ERR793600.1389155	root; cellular organisms; Bacteria;
ERR793600.1390121	root; cellular organisms; Bacteria;
ERR793600.1391515	root; cellular organisms; Bacteria;
ERR793600.1392681	root; cellular organisms; Bacteria;
ERR793600.1394510	root; cellular organisms; Bacteria;
ERR793600.1398969	root; cellular organisms; Bacteria;
ERR793600.1399066	root; cellular organisms; Bacteria;
ERR793600.1399216	root; cellular organisms; Bacteria;
ERR793600.1402447	root; cellular organisms; Bacteria;
ERR793600.1404729	root; cellular organisms; Bacteria;
ERR793600.1404972	root; cellular organisms; Bacteria;
ERR793600.1405252	root; cellular organisms; Bacteria;
ERR793600.1405268	root; cellular organisms; Bacteria;
ERR793600.1405486	root; cellular organisms; Bacteria;
ERR793600.1405823	root; cellular organisms; Bacteria;
ERR793600.1411049	root; cellular organisms; Bacteria;
ERR793600.1412010	root; cellular organisms; Bacteria;
ERR793600.1412377	root; cellular organisms; Bacteria;
ERR793600.1414387	root; cellular organisms; Bacteria;
ERR793600.1416921	root; cellular organisms; Bacteria;
ERR793600.1418293	root; cellular organisms; Bacteria;
ERR793600.1418303	root; cellular organisms; Bacteria;
ERR793600.1419155	root; cellular organisms; Bacteria;
ERR793600.1421287	root; cellular organisms; Bacteria;
ERR793600.1423041	root; cellular organisms; Bacteria;
ERR793600.1423129	root; cellular organisms; Bacteria;
ERR793600.1424288	root; cellular organisms; Bacteria;
ERR793600.1425098	root; cellular organisms; Bacteria;
ERR793600.1425230	root; cellular organisms; Bacteria;
ERR793600.1425303	root; cellular organisms; Bacteria;
ERR793600.1425334	root; cellular organisms; Bacteria;
ERR793600.1429230	root; cellular organisms; Bacteria;
ERR793600.1429929	root; cellular organisms; Bacteria;
ERR793600.1431423	root; cellular organisms; Bacteria;
ERR793600.1432134	root; cellular organisms; Bacteria;
ERR793600.1434312	root; cellular organisms; Bacteria;
ERR793600.1434444	root; cellular organisms; Bacteria;
ERR793600.1436972	root; cellular organisms; Bacteria;
ERR793600.1439238	root; cellular organisms; Bacteria;
ERR793600.1443646	root; cellular organisms; Bacteria;
ERR793600.1445407	root; cellular organisms; Bacteria;
ERR793600.1445666	root; cellular organisms; Bacteria;
ERR793600.1447069	root; cellular organisms; Bacteria;
ERR793600.1449259	root; cellular organisms; Bacteria;
ERR793600.1449326	root; cellular organisms; Bacteria;
ERR793600.1449904	root; cellular organisms; Bacteria;
ERR793600.1450617	root; cellular organisms; Bacteria;
ERR793600.1458482	root; cellular organisms; Bacteria;
ERR793600.1460555	root; cellular organisms; Bacteria;
ERR793600.1460903	root; cellular organisms; Bacteria;
ERR793600.1461003	root; cellular organisms; Bacteria;
ERR793600.1461362	root; cellular organisms; Bacteria;
ERR793600.1462430	root; cellular organisms; Bacteria;
ERR793600.1463213	root; cellular organisms; Bacteria;
ERR793600.1471030	root; cellular organisms; Bacteria;
ERR793600.1471319	root; cellular organisms; Bacteria;
ERR793600.1471615	root; cellular organisms; Bacteria;
ERR793600.1471910	root; cellular organisms; Bacteria;
ERR793600.1474063	root; cellular organisms; Bacteria;
ERR793600.1474232	root; cellular organisms; Bacteria;
ERR793600.1474671	root; cellular organisms; Bacteria;
ERR793600.1475633	root; cellular organisms; Bacteria;
ERR793600.1475831	root; cellular organisms; Bacteria;
ERR793600.1475908	root; cellular organisms; Bacteria;
ERR793600.1476152	root; cellular organisms; Bacteria;
ERR793600.1476989	root; cellular organisms; Bacteria;
ERR793600.1477507	root; cellular organisms; Bacteria;
ERR793600.1478115	root; cellular organisms; Bacteria;
ERR793600.1478520	root; cellular organisms; Bacteria;
ERR793600.1478537	root; cellular organisms; Bacteria;
ERR793600.1478664	root; cellular organisms; Bacteria;
ERR793600.1478851	root; cellular organisms; Bacteria;
ERR793600.1478931	root; cellular organisms; Bacteria;
ERR793600.1479971	root; cellular organisms; Bacteria;
ERR793600.1480117	root; cellular organisms; Bacteria;
ERR793600.1480917	root; cellular organisms; Bacteria;
ERR793600.1482433	root; cellular organisms; Bacteria;
ERR793600.1485604	root; cellular organisms; Bacteria;
ERR793600.1488214	root; cellular organisms; Bacteria;
ERR793600.1489008	root; cellular organisms; Bacteria;
ERR793600.1489272	root; cellular organisms; Bacteria;
ERR793600.1489826	root; cellular organisms; Bacteria;
ERR793600.1492185	root; cellular organisms; Bacteria;
ERR793600.1493516	root; cellular organisms; Bacteria;
ERR793600.1494717	root; cellular organisms; Bacteria;
ERR793600.1495110	root; cellular organisms; Bacteria;
ERR793600.1495115	root; cellular organisms; Bacteria;
ERR793600.1495275	root; cellular organisms; Bacteria;
ERR793600.1495713	root; cellular organisms; Bacteria;
ERR793600.1496108	root; cellular organisms; Bacteria;
ERR793600.1496475	root; cellular organisms; Bacteria;
ERR793600.1497082	root; cellular organisms; Bacteria;
ERR793600.1497939	root; cellular organisms; Bacteria;
ERR793600.1499808	root; cellular organisms; Bacteria;
ERR793600.1500864	root; cellular organisms; Bacteria;
ERR793600.1503920	root; cellular organisms; Bacteria;
ERR793600.1504214	root; cellular organisms; Bacteria;
ERR793600.1505881	root; cellular organisms; Bacteria;
ERR793600.1506174	root; cellular organisms; Bacteria;
ERR793600.1515349	root; cellular organisms; Bacteria;
ERR793600.1517395	root; cellular organisms; Bacteria;
ERR793600.1518176	root; cellular organisms; Bacteria;
ERR793600.1518636	root; cellular organisms; Bacteria;
ERR793600.1519484	root; cellular organisms; Bacteria;
ERR793600.1519921	root; cellular organisms; Bacteria;
ERR793600.1521069	root; cellular organisms; Bacteria;
ERR793600.1521907	root; cellular organisms; Bacteria;
ERR793600.1522454	root; cellular organisms; Bacteria;
ERR793600.1522973	root; cellular organisms; Bacteria;
ERR793600.1523606	root; cellular organisms; Bacteria;
ERR793600.1525369	root; cellular organisms; Bacteria;
ERR793600.1526316	root; cellular organisms; Bacteria;
ERR793600.1527876	root; cellular organisms; Bacteria;
ERR793600.1527962	root; cellular organisms; Bacteria;
ERR793600.1533991	root; cellular organisms; Bacteria;
ERR793600.1535289	root; cellular organisms; Bacteria;
ERR793600.1535695	root; cellular organisms; Bacteria;
ERR793600.1536149	root; cellular organisms; Bacteria;
ERR793600.1538529	root; cellular organisms; Bacteria;
ERR793600.1540088	root; cellular organisms; Bacteria;
ERR793600.1540748	root; cellular organisms; Bacteria;
ERR793600.1541023	root; cellular organisms; Bacteria;
ERR793600.1541606	root; cellular organisms; Bacteria;
ERR793600.1543153	root; cellular organisms; Bacteria;
ERR793600.1545939	root; cellular organisms; Bacteria;
ERR793600.1549082	root; cellular organisms; Bacteria;
ERR793600.1550827	root; cellular organisms; Bacteria;
ERR793600.1551891	root; cellular organisms; Bacteria;
ERR793600.1552448	root; cellular organisms; Bacteria;
ERR793600.1554859	root; cellular organisms; Bacteria;
ERR793600.1556049	root; cellular organisms; Bacteria;
ERR793600.1557234	root; cellular organisms; Bacteria;
ERR793600.1557764	root; cellular organisms; Bacteria;
ERR793600.1557974	root; cellular organisms; Bacteria;
ERR793600.1558765	root; cellular organisms; Bacteria;
ERR793600.1560687	root; cellular organisms; Bacteria;
ERR793600.1562498	root; cellular organisms; Bacteria;
ERR793600.1562517	root; cellular organisms; Bacteria;
ERR793600.1562584	root; cellular organisms; Bacteria;
ERR793600.1562941	root; cellular organisms; Bacteria;
ERR793600.1563570	root; cellular organisms; Bacteria;
ERR793600.1564152	root; cellular organisms; Bacteria;
ERR793600.1564877	root; cellular organisms; Bacteria;
ERR793600.1565365	root; cellular organisms; Bacteria;
ERR793600.1567690	root; cellular organisms; Bacteria;
ERR793600.1569221	root; cellular organisms; Bacteria;
ERR793600.1571891	root; cellular organisms; Bacteria;
ERR793600.1573197	root; cellular organisms; Bacteria;
ERR793600.1573883	root; cellular organisms; Bacteria;
ERR793600.1575117	root; cellular organisms; Bacteria;
ERR793600.1575304	root; cellular organisms; Bacteria;
ERR793600.1575802	root; cellular organisms; Bacteria;
ERR793600.1579550	root; cellular organisms; Bacteria;
ERR793600.1579723	root; cellular organisms; Bacteria;
ERR793600.1579794	root; cellular organisms; Bacteria;
ERR793600.1579930	root; cellular organisms; Bacteria;
ERR793600.1583380	root; cellular organisms; Bacteria;
ERR793600.1585023	root; cellular organisms; Bacteria;
ERR793600.1585102	root; cellular organisms; Bacteria;
ERR793600.1585470	root; cellular organisms; Bacteria;
ERR793600.1586270	root; cellular organisms; Bacteria;
ERR793600.1586520	root; cellular organisms; Bacteria;
ERR793600.1587359	root; cellular organisms; Bacteria;
ERR793600.1588412	root; cellular organisms; Bacteria;
ERR793600.1588774	root; cellular organisms; Bacteria;
ERR793600.1590674	root; cellular organisms; Bacteria;
ERR793600.5574	root; cellular organisms; Bacteria;
ERR793600.10298	root; cellular organisms; Bacteria;
ERR793600.17133	root; cellular organisms; Bacteria;
ERR793600.17691	root; cellular organisms; Bacteria;
ERR793600.18739	root; cellular organisms; Bacteria;
ERR793600.19111	root; cellular organisms; Bacteria;
ERR793600.22015	root; cellular organisms; Bacteria;
ERR793600.23945	root; cellular organisms; Bacteria;
ERR793600.24546	root; cellular organisms; Bacteria;
ERR793600.31057	root; cellular organisms; Bacteria;
ERR793600.45307	root; cellular organisms; Bacteria;
ERR793600.46269	root; cellular organisms; Bacteria;
ERR793600.47184	root; cellular organisms; Bacteria;
ERR793600.50304	root; cellular organisms; Bacteria;
ERR793600.51935	root; cellular organisms; Bacteria;
ERR793600.53007	root; cellular organisms; Bacteria;
ERR793600.53079	root; cellular organisms; Bacteria;
ERR793600.59221	root; cellular organisms; Bacteria;
ERR793600.61271	root; cellular organisms; Bacteria;
ERR793600.62065	root; cellular organisms; Bacteria;
ERR793600.71219	root; cellular organisms; Bacteria;
ERR793600.71256	root; cellular organisms; Bacteria;
ERR793600.76781	root; cellular organisms; Bacteria;
ERR793600.76813	root; cellular organisms; Bacteria;
ERR793600.78291	root; cellular organisms; Bacteria;
ERR793600.78589	root; cellular organisms; Bacteria;
ERR793600.78666	root; cellular organisms; Bacteria;
ERR793600.80879	root; cellular organisms; Bacteria;
ERR793600.88883	root; cellular organisms; Bacteria;
ERR793600.91464	root; cellular organisms; Bacteria;
ERR793600.95694	root; cellular organisms; Bacteria;
ERR793600.95887	root; cellular organisms; Bacteria;
ERR793600.97548	root; cellular organisms; Bacteria;
ERR793600.104904	root; cellular organisms; Bacteria;
ERR793600.105074	root; cellular organisms; Bacteria;
ERR793600.106174	root; cellular organisms; Bacteria;
ERR793600.112460	root; cellular organisms; Bacteria;
ERR793600.113937	root; cellular organisms; Bacteria;
ERR793600.117787	root; cellular organisms; Bacteria;
ERR793600.118610	root; cellular organisms; Bacteria;
ERR793600.119993	root; cellular organisms; Bacteria;
ERR793600.120861	root; cellular organisms; Bacteria;
ERR793600.130469	root; cellular organisms; Bacteria;
ERR793600.134212	root; cellular organisms; Bacteria;
ERR793600.140816	root; cellular organisms; Bacteria;
ERR793600.151215	root; cellular organisms; Bacteria;
ERR793600.151881	root; cellular organisms; Bacteria;
ERR793600.154299	root; cellular organisms; Bacteria;
ERR793600.155830	root; cellular organisms; Bacteria;
ERR793600.160882	root; cellular organisms; Bacteria;
ERR793600.161404	root; cellular organisms; Bacteria;
ERR793600.174365	root; cellular organisms; Bacteria;
ERR793600.175083	root; cellular organisms; Bacteria;
ERR793600.177607	root; cellular organisms; Bacteria;
ERR793600.181545	root; cellular organisms; Bacteria;
ERR793600.183645	root; cellular organisms; Bacteria;
ERR793600.189155	root; cellular organisms; Bacteria;
ERR793600.190388	root; cellular organisms; Bacteria;
ERR793600.190817	root; cellular organisms; Bacteria;
ERR793600.193605	root; cellular organisms; Bacteria;
ERR793600.195414	root; cellular organisms; Bacteria;
ERR793600.196292	root; cellular organisms; Bacteria;
ERR793600.209510	root; cellular organisms; Bacteria;
ERR793600.210474	root; cellular organisms; Bacteria;
ERR793600.211805	root; cellular organisms; Bacteria;
ERR793600.211980	root; cellular organisms; Bacteria;
ERR793600.212641	root; cellular organisms; Bacteria;
ERR793600.213266	root; cellular organisms; Bacteria;
ERR793600.215281	root; cellular organisms; Bacteria;
ERR793600.216769	root; cellular organisms; Bacteria;
ERR793600.237859	root; cellular organisms; Bacteria;
ERR793600.242801	root; cellular organisms; Bacteria;
ERR793600.251790	root; cellular organisms; Bacteria;
ERR793600.252883	root; cellular organisms; Bacteria;
ERR793600.253599	root; cellular organisms; Bacteria;
ERR793600.255470	root; cellular organisms; Bacteria;
ERR793600.256402	root; cellular organisms; Bacteria;
ERR793600.262871	root; cellular organisms; Bacteria;
ERR793600.263880	root; cellular organisms; Bacteria;
ERR793600.265503	root; cellular organisms; Bacteria;
ERR793600.268113	root; cellular organisms; Bacteria;
ERR793600.273978	root; cellular organisms; Bacteria;
ERR793600.274879	root; cellular organisms; Bacteria;
ERR793600.276185	root; cellular organisms; Bacteria;
ERR793600.276355	root; cellular organisms; Bacteria;
ERR793600.277866	root; cellular organisms; Bacteria;
ERR793600.280862	root; cellular organisms; Bacteria;
ERR793600.281047	root; cellular organisms; Bacteria;
ERR793600.285070	root; cellular organisms; Bacteria;
ERR793600.291684	root; cellular organisms; Bacteria;
ERR793600.296340	root; cellular organisms; Bacteria;
ERR793600.299095	root; cellular organisms; Bacteria;
ERR793600.299873	root; cellular organisms; Bacteria;
ERR793600.302517	root; cellular organisms; Bacteria;
ERR793600.303932	root; cellular organisms; Bacteria;
ERR793600.307748	root; cellular organisms; Bacteria;
ERR793600.308392	root; cellular organisms; Bacteria;
ERR793600.310836	root; cellular organisms; Bacteria;
ERR793600.312674	root; cellular organisms; Bacteria;
ERR793600.313859	root; cellular organisms; Bacteria;
ERR793600.316646	root; cellular organisms; Bacteria;
ERR793600.318101	root; cellular organisms; Bacteria;
ERR793600.318539	root; cellular organisms; Bacteria;
ERR793600.320026	root; cellular organisms; Bacteria;
ERR793600.326947	root; cellular organisms; Bacteria;
ERR793600.327552	root; cellular organisms; Bacteria;
ERR793600.329626	root; cellular organisms; Bacteria;
ERR793600.344025	root; cellular organisms; Bacteria;
ERR793600.344837	root; cellular organisms; Bacteria;
ERR793600.351566	root; cellular organisms; Bacteria;
ERR793600.358595	root; cellular organisms; Bacteria;
ERR793600.362458	root; cellular organisms; Bacteria;
ERR793600.365256	root; cellular organisms; Bacteria;
ERR793600.374300	root; cellular organisms; Bacteria;
ERR793600.377337	root; cellular organisms; Bacteria;
ERR793600.377811	root; cellular organisms; Bacteria;
ERR793600.379499	root; cellular organisms; Bacteria;
ERR793600.388305	root; cellular organisms; Bacteria;
ERR793600.392676	root; cellular organisms; Bacteria;
ERR793600.402163	root; cellular organisms; Bacteria;
ERR793600.403929	root; cellular organisms; Bacteria;
ERR793600.404140	root; cellular organisms; Bacteria;
ERR793600.404932	root; cellular organisms; Bacteria;
ERR793600.408062	root; cellular organisms; Bacteria;
ERR793600.414146	root; cellular organisms; Bacteria;
ERR793600.420331	root; cellular organisms; Bacteria;
ERR793600.420923	root; cellular organisms; Bacteria;
ERR793600.424008	root; cellular organisms; Bacteria;
ERR793600.425729	root; cellular organisms; Bacteria;
ERR793600.427537	root; cellular organisms; Bacteria;
ERR793600.431336	root; cellular organisms; Bacteria;
ERR793600.431687	root; cellular organisms; Bacteria;
ERR793600.433576	root; cellular organisms; Bacteria;
ERR793600.433815	root; cellular organisms; Bacteria;
ERR793600.437103	root; cellular organisms; Bacteria;
ERR793600.448106	root; cellular organisms; Bacteria;
ERR793600.449258	root; cellular organisms; Bacteria;
ERR793600.451573	root; cellular organisms; Bacteria;
ERR793600.453814	root; cellular organisms; Bacteria;
ERR793600.459628	root; cellular organisms; Bacteria;
ERR793600.463344	root; cellular organisms; Bacteria;
ERR793600.464071	root; cellular organisms; Bacteria;
ERR793600.465224	root; cellular organisms; Bacteria;
ERR793600.468662	root; cellular organisms; Bacteria;
ERR793600.470451	root; cellular organisms; Bacteria;
ERR793600.470905	root; cellular organisms; Bacteria;
ERR793600.472059	root; cellular organisms; Bacteria;
ERR793600.474824	root; cellular organisms; Bacteria;
ERR793600.476050	root; cellular organisms; Bacteria;
ERR793600.476187	root; cellular organisms; Bacteria;
ERR793600.476635	root; cellular organisms; Bacteria;
ERR793600.476822	root; cellular organisms; Bacteria;
ERR793600.477047	root; cellular organisms; Bacteria;
ERR793600.477608	root; cellular organisms; Bacteria;
ERR793600.480913	root; cellular organisms; Bacteria;
ERR793600.486519	root; cellular organisms; Bacteria;
ERR793600.488027	root; cellular organisms; Bacteria;
ERR793600.494736	root; cellular organisms; Bacteria;
ERR793600.510988	root; cellular organisms; Bacteria;
ERR793600.514978	root; cellular organisms; Bacteria;
ERR793600.519267	root; cellular organisms; Bacteria;
ERR793600.522830	root; cellular organisms; Bacteria;
ERR793600.522980	root; cellular organisms; Bacteria;
ERR793600.524376	root; cellular organisms; Bacteria;
ERR793600.524436	root; cellular organisms; Bacteria;
ERR793600.525122	root; cellular organisms; Bacteria;
ERR793600.527041	root; cellular organisms; Bacteria;
ERR793600.529007	root; cellular organisms; Bacteria;
ERR793600.530192	root; cellular organisms; Bacteria;
ERR793600.533367	root; cellular organisms; Bacteria;
ERR793600.561491	root; cellular organisms; Bacteria;
ERR793600.562205	root; cellular organisms; Bacteria;
ERR793600.564966	root; cellular organisms; Bacteria;
ERR793600.565799	root; cellular organisms; Bacteria;
ERR793600.569223	root; cellular organisms; Bacteria;
ERR793600.571032	root; cellular organisms; Bacteria;
ERR793600.571377	root; cellular organisms; Bacteria;
ERR793600.574036	root; cellular organisms; Bacteria;
ERR793600.576171	root; cellular organisms; Bacteria;
ERR793600.576785	root; cellular organisms; Bacteria;
ERR793600.579657	root; cellular organisms; Bacteria;
ERR793600.584534	root; cellular organisms; Bacteria;
ERR793600.585696	root; cellular organisms; Bacteria;
ERR793600.590356	root; cellular organisms; Bacteria;
ERR793600.590623	root; cellular organisms; Bacteria;
ERR793600.590663	root; cellular organisms; Bacteria;
ERR793600.591626	root; cellular organisms; Bacteria;
ERR793600.592082	root; cellular organisms; Bacteria;
ERR793600.592745	root; cellular organisms; Bacteria;
ERR793600.598761	root; cellular organisms; Bacteria;
ERR793600.599962	root; cellular organisms; Bacteria;
ERR793600.601036	root; cellular organisms; Bacteria;
ERR793600.601428	root; cellular organisms; Bacteria;
ERR793600.605392	root; cellular organisms; Bacteria;
ERR793600.606737	root; cellular organisms; Bacteria;
ERR793600.609302	root; cellular organisms; Bacteria;
ERR793600.609880	root; cellular organisms; Bacteria;
ERR793600.611944	root; cellular organisms; Bacteria;
ERR793600.616826	root; cellular organisms; Bacteria;
ERR793600.617748	root; cellular organisms; Bacteria;
ERR793600.628342	root; cellular organisms; Bacteria;
ERR793600.631083	root; cellular organisms; Bacteria;
ERR793600.631841	root; cellular organisms; Bacteria;
ERR793600.635597	root; cellular organisms; Bacteria;
ERR793600.636633	root; cellular organisms; Bacteria;
ERR793600.637266	root; cellular organisms; Bacteria;
ERR793600.639094	root; cellular organisms; Bacteria;
ERR793600.642220	root; cellular organisms; Bacteria;
ERR793600.650525	root; cellular organisms; Bacteria;
ERR793600.654230	root; cellular organisms; Bacteria;
ERR793600.663664	root; cellular organisms; Bacteria;
ERR793600.669665	root; cellular organisms; Bacteria;
ERR793600.674393	root; cellular organisms; Bacteria;
ERR793600.675853	root; cellular organisms; Bacteria;
ERR793600.676821	root; cellular organisms; Bacteria;
ERR793600.680710	root; cellular organisms; Bacteria;
ERR793600.684376	root; cellular organisms; Bacteria;
ERR793600.686821	root; cellular organisms; Bacteria;
ERR793600.687173	root; cellular organisms; Bacteria;
ERR793600.689213	root; cellular organisms; Bacteria;
ERR793600.690737	root; cellular organisms; Bacteria;
ERR793600.698693	root; cellular organisms; Bacteria;
ERR793600.711107	root; cellular organisms; Bacteria;
ERR793600.719352	root; cellular organisms; Bacteria;
ERR793600.719658	root; cellular organisms; Bacteria;
ERR793600.722932	root; cellular organisms; Bacteria;
ERR793600.733156	root; cellular organisms; Bacteria;
ERR793600.738883	root; cellular organisms; Bacteria;
ERR793600.740472	root; cellular organisms; Bacteria;
ERR793600.741320	root; cellular organisms; Bacteria;
ERR793600.742107	root; cellular organisms; Bacteria;
ERR793600.742900	root; cellular organisms; Bacteria;
ERR793600.743176	root; cellular organisms; Bacteria;
ERR793600.747823	root; cellular organisms; Bacteria;
ERR793600.754779	root; cellular organisms; Bacteria;
ERR793600.757223	root; cellular organisms; Bacteria;
ERR793600.757420	root; cellular organisms; Bacteria;
ERR793600.757957	root; cellular organisms; Bacteria;
ERR793600.761870	root; cellular organisms; Bacteria;
ERR793600.766745	root; cellular organisms; Bacteria;
ERR793600.767493	root; cellular organisms; Bacteria;
ERR793600.767514	root; cellular organisms; Bacteria;
ERR793600.770322	root; cellular organisms; Bacteria;
ERR793600.775768	root; cellular organisms; Bacteria;
ERR793600.776777	root; cellular organisms; Bacteria;
ERR793600.777657	root; cellular organisms; Bacteria;
ERR793600.778231	root; cellular organisms; Bacteria;
ERR793600.778535	root; cellular organisms; Bacteria;
ERR793600.778877	root; cellular organisms; Bacteria;
ERR793600.779054	root; cellular organisms; Bacteria;
ERR793600.779220	root; cellular organisms; Bacteria;
ERR793600.785538	root; cellular organisms; Bacteria;
ERR793600.785993	root; cellular organisms; Bacteria;
ERR793600.792963	root; cellular organisms; Bacteria;
ERR793600.794316	root; cellular organisms; Bacteria;
ERR793600.797965	root; cellular organisms; Bacteria;
ERR793600.802319	root; cellular organisms; Bacteria;
ERR793600.806174	root; cellular organisms; Bacteria;
ERR793600.827304	root; cellular organisms; Bacteria;
ERR793600.829602	root; cellular organisms; Bacteria;
ERR793600.835137	root; cellular organisms; Bacteria;
ERR793600.862737	root; cellular organisms; Bacteria;
ERR793600.862788	root; cellular organisms; Bacteria;
ERR793600.866066	root; cellular organisms; Bacteria;
ERR793600.866699	root; cellular organisms; Bacteria;
ERR793600.871075	root; cellular organisms; Bacteria;
